"constructorStandingsId","raceId","constructorId","points.x","position","positionText","wins","constructorRef","name.x","nationality","url.x","constructorResultsId","points.y","status","year","round","circuitId","name.y","date","time","url.y","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time"
19338,740,170,4,3,"3",0,"cooper-climax","Cooper-Climax","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10206,2,"\N",1961,3,13,"Belgian Grand Prix","1961-06-18","\N","http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19337,740,95,3,4,"4",0,"porsche","Porsche","German","http://en.wikipedia.org/wiki/Porsche_in_Formula_One",10207,1,"\N",1961,3,13,"Belgian Grand Prix","1961-06-18","\N","http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17784,768,118,8,3,"3",1,"vanwall","Vanwall","British","http://en.wikipedia.org/wiki/Vanwall",NA,NA,NA,1958,4,19,"Indianapolis 500","1958-05-30","\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17783,768,32,0,6,"6",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",NA,NA,NA,1958,4,19,"Indianapolis 500","1958-05-30","\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17782,768,66,8,4,"4",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",NA,NA,NA,1958,4,19,"Indianapolis 500","1958-05-30","\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17781,768,105,3,5,"5",0,"maserati","Maserati","Italian","http://en.wikipedia.org/wiki/Maserati",NA,NA,NA,1958,4,19,"Indianapolis 500","1958-05-30","\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17780,768,6,14,2,"2",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",NA,NA,NA,1958,4,19,"Indianapolis 500","1958-05-30","\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17779,768,87,19,1,"1",2,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",NA,NA,NA,1958,4,19,"Indianapolis 500","1958-05-30","\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17778,767,95,0,7,"7",0,"porsche","Porsche","German","http://en.wikipedia.org/wiki/Porsche_in_Formula_One",9618,0,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17777,767,127,0,9,"9",0,"osca","OSCA","Italian","http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili",NA,NA,NA,1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17776,767,125,0,8,"8",0,"connaught","Connaught","British","http://en.wikipedia.org/wiki/Connaught_Engineering",NA,NA,NA,1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17775,767,118,8,3,"3",1,"vanwall","Vanwall","British","http://en.wikipedia.org/wiki/Vanwall",9612,8,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17791,769,66,10,4,"4",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",9629,2,"\N",1958,5,13,"Belgian Grand Prix","1958-06-15","\N","http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17774,767,32,0,6,"6",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",9616,0,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17769,766,127,0,8,"8",0,"osca","OSCA","Italian","http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili",9611,0,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17768,766,125,0,7,"7",0,"connaught","Connaught","British","http://en.wikipedia.org/wiki/Connaught_Engineering",9610,0,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17767,766,118,0,6,"6",0,"vanwall","Vanwall","British","http://en.wikipedia.org/wiki/Vanwall",9609,0,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17766,766,32,0,5,"5",0,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",9607,0,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17765,766,66,2,4,"4",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",9606,2,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17764,766,105,3,3,"3",0,"maserati","Maserati","Italian","http://en.wikipedia.org/wiki/Maserati",9608,0,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17763,766,6,12,2,"2",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",9605,6,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17762,766,87,16,1,"1",2,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9604,8,"\N",1958,2,6,"Monaco Grand Prix","1958-05-18","\N","http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17773,767,66,8,4,"4",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",9613,6,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17772,767,105,3,5,"5",0,"maserati","Maserati","Italian","http://en.wikipedia.org/wiki/Maserati",9617,0,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17771,767,6,14,2,"2",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",9615,2,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17770,767,87,19,1,"1",2,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9614,3,"\N",1958,3,39,"Dutch Grand Prix","1958-05-26","\N","http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17761,765,105,3,3,"3",0,"maserati","Maserati","Italian","http://en.wikipedia.org/wiki/Maserati",9603,3,"\N",1958,1,25,"Argentine Grand Prix","1958-01-19","\N","http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17760,765,6,6,2,"2",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",9602,6,"\N",1958,1,25,"Argentine Grand Prix","1958-01-19","\N","http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17759,765,87,8,1,"1",1,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9601,8,"\N",1958,1,25,"Argentine Grand Prix","1958-01-19","\N","http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17788,769,87,19,2,"2",2,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9631,0,"\N",1958,5,13,"Belgian Grand Prix","1958-06-15","\N","http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17798,770,6,28,1,"1",1,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",9632,8,"\N",1958,6,55,"French Grand Prix","1958-07-06","\N","http://en.wikipedia.org/wiki/1958_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17797,770,87,19,3,"3",2,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9635,0,"\N",1958,6,55,"French Grand Prix","1958-07-06","\N","http://en.wikipedia.org/wiki/1958_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17808,771,105,6,5,"5",0,"maserati","Maserati","Italian","http://en.wikipedia.org/wiki/Maserati",9642,0,"\N",1958,7,9,"British Grand Prix","1958-07-19","\N","http://en.wikipedia.org/wiki/1958_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17842,775,87,31,3,"3",2,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9668,0,"\N",1958,11,64,"Moroccan Grand Prix","1958-10-19","\N","http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
17843,775,6,40,2,"2",2,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",9665,10,"\N",1958,11,64,"Moroccan Grand Prix","1958-10-19","\N","http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19575,735,170,25,3,"3",1,"cooper-climax","Cooper-Climax","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10377,4,"\N",1962,7,14,"Italian Grand Prix","1962-09-16","\N","http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19562,734,95,16,5,"5",1,"porsche","Porsche","German","http://en.wikipedia.org/wiki/Porsche_in_Formula_One",10368,4,"\N",1962,6,20,"German Grand Prix","1962-08-05","\N","http://en.wikipedia.org/wiki/1962_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19563,734,99,0,7,"7",0,"emeryson","Emeryson","British","http://en.wikipedia.org/wiki/Emeryson",NA,NA,NA,1962,6,20,"German Grand Prix","1962-08-05","\N","http://en.wikipedia.org/wiki/1962_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19574,735,95,17,6,"6",1,"porsche","Porsche","German","http://en.wikipedia.org/wiki/Porsche_in_Formula_One",10379,1,"\N",1962,7,14,"Italian Grand Prix","1962-09-16","\N","http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19573,735,99,0,7,"7",0,"emeryson","Emeryson","British","http://en.wikipedia.org/wiki/Emeryson",10383,0,"\N",1962,7,14,"Italian Grand Prix","1962-09-16","\N","http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19572,735,26,19,4,"4",0,"lola","Lola","British","http://en.wikipedia.org/wiki/MasterCard_Lola",10382,0,"\N",1962,7,14,"Italian Grand Prix","1962-09-16","\N","http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19565,734,176,0,10,"10",0,"lotus-brm","Lotus-BRM","British","http://en.wikipedia.org/wiki/Team_Lotus",10375,0,"\N",1962,6,20,"German Grand Prix","1962-08-05","\N","http://en.wikipedia.org/wiki/1962_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19566,734,175,0,14,"14",0,"de_tomaso-alfa_romeo","De Tomaso-Alfa Romeo","Italian","http://en.wikipedia.org/wiki/De_Tomaso",NA,NA,NA,1962,6,20,"German Grand Prix","1962-08-05","\N","http://en.wikipedia.org/wiki/1962_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19567,734,87,0,9,"9",0,"cooper","Cooper","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",NA,NA,NA,1962,6,20,"German Grand Prix","1962-08-05","\N","http://en.wikipedia.org/wiki/1962_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19336,740,6,24,1,"1",2,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",10205,9,"\N",1961,3,13,"Belgian Grand Prix","1961-06-18","\N","http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19335,740,172,13,2,"2",1,"lotus-climax","Lotus-Climax","British","http://en.wikipedia.org/wiki/Team_Lotus",10208,0,"\N",1961,3,13,"Belgian Grand Prix","1961-06-18","\N","http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19331,739,170,2,4,"4",0,"cooper-climax","Cooper-Climax","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10202,1,"\N",1961,2,39,"Dutch Grand Prix","1961-05-22","\N","http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19330,739,95,2,3,"3",0,"porsche","Porsche","German","http://en.wikipedia.org/wiki/Porsche_in_Formula_One",10204,0,"\N",1961,2,39,"Dutch Grand Prix","1961-05-22","\N","http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19324,738,170,1,4,"4",0,"cooper-climax","Cooper-Climax","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10196,1,"\N",1961,1,6,"Monaco Grand Prix","1961-05-14","\N","http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19323,738,167,0,5,"5",0,"cooper-maserati","Cooper-Maserati","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10197,0,"\N",1961,1,6,"Monaco Grand Prix","1961-05-14","\N","http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19119,754,106,0,12,"12",0,"scarab","Scarab","American","http://en.wikipedia.org/wiki/Scarab_(constructor)",NA,NA,NA,1960,9,14,"Italian Grand Prix","1960-09-04","\N","http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19108,753,106,0,11,"11",0,"scarab","Scarab","American","http://en.wikipedia.org/wiki/Scarab_(constructor)",NA,NA,NA,1960,8,59,"Portuguese Grand Prix","1960-08-14","\N","http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19096,752,106,0,11,"11",0,"scarab","Scarab","American","http://en.wikipedia.org/wiki/Scarab_(constructor)",NA,NA,NA,1960,7,9,"British Grand Prix","1960-07-16","\N","http://en.wikipedia.org/wiki/1960_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19079,751,66,6,4,"4",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",10039,0,"\N",1960,6,55,"French Grand Prix","1960-07-03","\N","http://en.wikipedia.org/wiki/1960_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19065,750,167,3,5,"5",0,"cooper-maserati","Cooper-Maserati","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",NA,NA,NA,1960,5,13,"Belgian Grand Prix","1960-06-19","\N","http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
18928,764,118,0,15,"15",0,"vanwall","Vanwall","British","http://en.wikipedia.org/wiki/Vanwall",NA,NA,NA,1959,9,63,"United States Grand Prix","1959-12-12","\N","http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
18929,764,123,0,16,"16",0,"fry","Fry","British","http://en.wikipedia.org/wiki/Fry_(racing_team)",NA,NA,NA,1959,9,63,"United States Grand Prix","1959-12-12","\N","http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
18930,764,113,0,7,"7",0,"kurtis_kraft","Kurtis Kraft","American","http://en.wikipedia.org/wiki/Kurtis_Kraft",9881,0,"\N",1959,9,63,"United States Grand Prix","1959-12-12","\N","http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
18931,764,168,0,11,"11",0,"cooper-osca","Cooper-OSCA","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",9882,0,"\N",1959,9,63,"United States Grand Prix","1959-12-12","\N","http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
18932,764,124,0,12,"12",0,"tec-mec","Tec-Mec","Italian","http://en.wikipedia.org/wiki/Tec-Mec",9883,0,"\N",1959,9,63,"United States Grand Prix","1959-12-12","\N","http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
18933,764,125,0,13,"13",0,"connaught","Connaught","British","http://en.wikipedia.org/wiki/Connaught_Engineering",9885,0,"\N",1959,9,63,"United States Grand Prix","1959-12-12","\N","http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19042,747,105,0,7,"7",0,"maserati","Maserati","Italian","http://en.wikipedia.org/wiki/Maserati",NA,NA,NA,1960,2,6,"Monaco Grand Prix","1960-05-29","\N","http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19038,747,32,9,3,"3",1,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",10005,8,"\N",1960,2,6,"Monaco Grand Prix","1960-05-29","\N","http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19034,747,167,3,4,"4",0,"cooper-maserati","Cooper-Maserati","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10009,0,"\N",1960,2,6,"Monaco Grand Prix","1960-05-29","\N","http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19054,749,167,3,5,"5",0,"cooper-maserati","Cooper-Maserati","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10027,0,"\N",1960,4,39,"Dutch Grand Prix","1960-06-06","\N","http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19067,750,66,6,4,"4",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",10033,0,"\N",1960,5,13,"Belgian Grand Prix","1960-06-19","\N","http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19068,750,32,17,2,"2",1,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",10032,2,"\N",1960,5,13,"Belgian Grand Prix","1960-06-19","\N","http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19069,750,170,30,1,"1",3,"cooper-climax","Cooper-Climax","British","http://en.wikipedia.org/wiki/Cooper_Car_Company",10030,8,"\N",1960,5,13,"Belgian Grand Prix","1960-06-19","\N","http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19070,750,101,0,10,"10",0,"jbw","JBW","British","http://en.wikipedia.org/wiki/JBW",NA,NA,NA,1960,5,13,"Belgian Grand Prix","1960-06-19","\N","http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
19071,750,104,0,6,"6",0,"behra-porsche","Behra-Porsche","Italian","http://en.wikipedia.org/wiki/Behra-Porsche",NA,NA,NA,1960,5,13,"Belgian Grand Prix","1960-06-19","\N","http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22131,613,34,12,4,"4",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",12274,1,"\N",1973,9,9,"British Grand Prix","1973-07-14","\N","http://en.wikipedia.org/wiki/1973_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22132,613,1,35,3,"3",2,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",12270,9,"\N",1973,9,9,"British Grand Prix","1973-07-14","\N","http://en.wikipedia.org/wiki/1973_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22133,613,6,12,5,"5",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",12276,0,"\N",1973,9,9,"British Grand Prix","1973-07-14","\N","http://en.wikipedia.org/wiki/1973_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22119,612,34,11,5,"5",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",12261,4,"\N",1973,8,34,"French Grand Prix","1973-07-01","\N","http://en.wikipedia.org/wiki/1973_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22120,612,1,26,3,"3",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",12264,0,"\N",1973,8,34,"French Grand Prix","1973-07-01","\N","http://en.wikipedia.org/wiki/1973_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22044,607,6,9,4,"4",0,"ferrari","Ferrari","Italian","http://en.wikipedia.org/wiki/Scuderia_Ferrari",12187,3,"\N",1973,3,30,"South African Grand Prix","1973-03-03","\N","http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22040,607,37,0,10,"10",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",12192,0,"\N",1973,3,30,"South African Grand Prix","1973-03-03","\N","http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22041,607,66,1,5,"5",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",12193,0,"\N",1973,3,30,"South African Grand Prix","1973-03-03","\N","http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22042,607,34,1,6,"6",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",12189,0,"\N",1973,3,30,"South African Grand Prix","1973-03-03","\N","http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22032,605,66,0,6,"6",0,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",12180,0,"\N",1973,1,25,"Argentine Grand Prix","1973-01-28","\N","http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
22033,605,34,1,5,"5",0,"brabham","Brabham","British","http://en.wikipedia.org/wiki/Brabham",12179,1,"\N",1973,1,25,"Argentine Grand Prix","1973-01-28","\N","http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21918,622,1,17,1,"1",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",12070,2,"\N",1972,3,45,"Spanish Grand Prix","1972-05-01","\N","http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21909,621,1,15,1,"1",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",12058,9,"\N",1972,2,30,"South African Grand Prix","1972-03-04","\N","http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21906,621,37,3,5,"5",0,"march","March","British","http://en.wikipedia.org/wiki/March_Engineering",12061,2,"\N",1972,2,30,"South African Grand Prix","1972-03-04","\N","http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21898,620,63,2,4,"4",0,"surtees","Surtees","British","http://en.wikipedia.org/wiki/Surtees",12052,2,"\N",1972,1,25,"Argentine Grand Prix","1972-01-23","\N","http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21946,624,1,23,2,"2",1,"mclaren","McLaren","British","http://en.wikipedia.org/wiki/McLaren",12097,4,"\N",1972,5,50,"Belgian Grand Prix","1972-06-04","\N","http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21941,624,66,9,5,"5",1,"brm","BRM","British","http://en.wikipedia.org/wiki/BRM",12101,0,"\N",1972,5,50,"Belgian Grand Prix","1972-06-04","\N","http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21940,624,32,28,1,"1",2,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",12095,9,"\N",1972,5,50,"Belgian Grand Prix","1972-06-04","\N","http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
21921,623,32,19,2,"2",1,"team_lotus","Team Lotus","British","http://en.wikipedia.org/wiki/Team_Lotus",12078,4,"\N",1972,4,6,"Monaco Grand Prix","1972-05-14","\N","http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
